,text,labels
2758,"Kyrgyzstan is a poor , mountainous country with a dominant agricultural sector .",B-gpe O O O O O O O O O O O O
2759,A Russian court ruled Monday the embattled company must pay nearly all of the $ 1.34 billion in fines connected to its 2001 tax bill .,O B-gpe O O B-tim O O O O O O O O O O O O O O O O O B-tim O O O
2760,"An inefficient commercial court system , a rigid labor code , bureaucratic red tape , burdensome tax system , and persistent low-level corruption keep the private sector from performing up to its full potential .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2761,"Members of the U.S. Congress have questioned top oil company executives about record-high oil and gasoline prices , record-high profits , and billions of dollars in tax breaks that help the companies .",O O O B-org I-org O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2762,He also praised the men and women of the U.S. armed forces who are risking their lives fighting in those countries .,O O O O O O O O O B-geo O O O O O O O O O O O O
2763,"Senior Bush administration officials have said General Hayden may be named to replace Porter Goss , who announced his resignation on Friday .",B-per I-per O O O O B-org I-org O O O O O B-per I-per O O O O O O B-tim O
2764,No human infections have been reported .,O O O O O O O
2765,An Israeli official said Qatar created obstacles by closing Israel 's trade office in Doha .,O B-gpe O O B-org O O O O B-geo O O O O B-geo O
2766,There will be no official remembrances for Milosevic .,O O O O O O O B-per O
2767,"Officials cited warming trends and loss of sea ice as threatening the bears , opening a debate over whether to regulate greenhouse gases to protect the bear and its habitat .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2768,"Mr. Jafarzadeh previously was the spokesman for the National Council of Resistance of Iran , which Washington has designated as a terrorist organization .",B-per I-per O O O O O O B-org I-org I-org I-org I-org B-geo O O B-geo O O O O O O O
2769,"Initially , a system of close government and business ties , including directed credit and import restrictions , made this success possible .",O O O O O O O O O O O O O O O O O O O O O O O
2770,"Analysts also say globalization will be the dominant force in the next 15 years and will generate enormous economic , cultural and political changes across the planet .",O O O O O O O O O O O O B-tim O O O O O O O O O O O O O O O
2771,"Authorities say in one case , a roadside bomb exploded near a hospital in central Baghdad , killing a police officer and a civilian .",O O O O O O O O O O O O O O O B-geo O O O O O O O O O
2772,That level is close to a 26-year high .,O O O O O O O O O
2773,The company says such a sale would not hurt U.S. markets .,O O O O O O O O O B-geo O O
2774,She told reporters that Washington continues to look at the idea .,O O O O B-geo O O O O O O O
2775,"Insurgents in Iraq have carried out a series of attacks Tuesday north of Baghdad against the country 's security forces , killing at least 23 police and national guards .",O O B-geo O O O O O O O B-tim O O B-geo O O O O O O O O O O O O O O O O
2776,Russia opposes U.S. plans for 10 missile interceptors in Poland and guidance radar in the Czech Republic .,B-geo O B-geo O O O O O O B-geo O O O O O B-gpe B-geo O
2777,"The United Nations says it is rushing assistance to El Salvador and Costa Rica , and remains ready to mobilize international support for emergency relief and recovery efforts .",O B-org I-org O O O O O O B-per I-per O B-per I-per O O O O O O O O O O O O O O O
2778,Mr. Davis 's attorney says his client does not believe race was a factor in the Saturday night incident .,B-per I-per O O O O O O O O O O O O O O B-tim I-tim O O
2779,"The U.S. Maritime Liaison Office in Bahrain says that , although ships belonging to U.S.-led anti-terror coalition are operating in the area , they can not monitor every ship that passes the east coast of Somalia .",O B-org I-org I-org I-org O B-geo O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-geo O
2780,"Meanwhile , thousands of Shi'ite Muslims rallied Friday in Basra in a show of support for Iraq 's new constitution and the Shi'ite-dominated government .",O O O O O O O B-tim O B-geo O O O O O O B-geo O O O O O O O O
2781,"The Russian government has severed transport and postal links with Tbilisi , cutting an economic lifeline for hundreds of thousands of Georgians dependent on relatives living in Russia .",O B-gpe O O O O O O O O B-geo O O O O O O O O O O B-gpe O O O O O B-geo O
2782,Activists from an alliance of five political parties in Nepal say they will hold a second round of protests Monday against King Gyanendra 's assumption of absolute power .,O O O O O O O O O B-gpe O O O O O O O O O B-tim O B-org I-org O O O O O O
2783,"Gunmen demanding a withdrawal of Russian forces from Chechnya held more than a 1,000 hostages for three days .",O O O O O B-gpe O O B-geo O O O O O O O B-tim O O
2784,The court gave no reason for putting off its decision .,O O O O O O O O O O O
2785,"In southern Gaza , Palestinian police say two people were killed today near Rafah in the collapse of a tunnel under the Gaza-Egypt border .",O B-geo I-geo O B-gpe O O O O O O B-tim O B-geo O O O O O O O O O O O
2786,"Iran will call for a cut in OPEC 's , the Organization of Petroleum Exporting Countries , oil output during the cartel 's meeting next week in Algeria .",B-geo O O O O O O B-org O O O B-org I-org I-org I-org I-org O O O O O O O O O O B-tim I-tim O
2787,"Aid is being rushed to the region , but the U.N. official stressed that bottlenecks and a lack of infrastructure remain a challenge .",O O O O O O O O O O B-geo O O O O O O O O O O O O O
2788,The statement also thanked the Sudanese government for its cooperation .,O O O O O B-gpe O O O O O
2789,President Bush also said he will reject any Kyoto-style deal on climate change at the G8 summit in Scotland .,B-per I-per O O O O O O O O O O O O O B-org O O B-geo O
2790,"In the statement , posted on a militant Web site , Masri criticized the Iraqi Islamic Party headed by Vice President Tareq al-Hashimi for working with the government of Prime Minister Nouri al-Maliki .",O O O O O O O O O O O B-per O O B-gpe O O O O O B-per I-per I-per O O O O O O B-per O B-per I-per O
2791,"The two leaders met late Sunday as part of Mr. Maliki 's state visit to Iran , his third since he became prime minister .",O O O O O B-tim O O O B-per B-geo O O O O B-geo O O O O O O O O O
2792,It also says they gathered information on a Syrian pilot who defected to Israel in 1989 .,O O O O O O O O B-gpe O O O O B-geo O B-tim O
2793,Palestinians assumed control of Jericho last week .,B-gpe O O O B-geo O O O
2794,He said authorities in the next few days will consider further measures .,O O O O O O B-tim O O O O O O
2795,Witnesses said an artillery round set the house in Beit Lahiya on fire .,O O O O O O O O O B-geo I-geo O O O
2796,Somali Islamist rebel group al-Shabab claimed responsibility for bombings in Uganda earlier this month that killed 76 people .,B-gpe B-org O O O O O O O O B-geo O O O O O O O O
2797,"The state-run Xinhua news agency says police tested one of the drones Friday during a drill in the Shandong provincial capital of Jinan , not far from Qingdao .",O O B-org O O O O O O O O O B-tim O O O O O B-geo O O O B-geo O O O O B-geo O
2798,"It includes billions of dollars of development aid to new member states from Eastern Europe , and caps overall spending at $ 1 trillion dollars for the six-year period .",O O O O O O O O O O O O O B-geo I-geo O O O O O O O O O O O O O O O
2799,The third and final stage of voting is set for December 1 .,O O O O O O O O O O B-tim I-tim O
2800,"Bomb attacks have killed nearly 70 people in Iraq , including about 50 who died in a double truck bomb explosion .",O O O O O O O O B-geo O O O O O O O O O O O O O
2801,"In a separate incident in Helmand , police say three suspected Taleban militants were killed when explosives they were planting went off accidentally .",O O O O O B-geo O O O O O B-org O O O O O O O O O O O O
2802,"Afghan President Hamid Karzai , Georgian President Mikheil Saakashvili and Ukrainian President Viktor Yushchenko are among the dignitaries who are joining Polish President Lech Kaczynski at a gala ceremony this Tuesday evening .",B-gpe B-per I-per I-per O B-gpe B-per I-per I-per O B-gpe B-per I-per I-per O O O O O O O B-gpe B-per I-per I-per O O O O O B-tim I-tim O
2803,"Officials at the United Nations have said 1,80,000 people in Darfur have been killed in more than two years of fighting between rebel groups and government-backed Arab militias , known as the Janjaweed .",O O O B-org I-org O O O O O B-tim O O O O O O B-tim O O O O O O O O B-gpe O O O O O B-geo O
2804,"In other violence , a roadside bomb in Baghdad killed at least two people .",O O O O O O O O B-geo O O O O O O
2805,"Symptoms include headaches , nausea , vomiting and bloody discharges .",O O O O O O O O O O O
2806,Authorities have questioned 94 people in connection with the bombings .,O O O O O O O O O O O
2807,The incident occurred on the same day that Russian forces left key positions in western Georgia as part of a deal brokered by France .,O O O O O O O O B-gpe O O O O O B-geo I-geo O O O O O O O B-geo O
2808,Russia said Friday it will act if necessary to protect its interests .,B-geo O B-tim O O O O O O O O O O
2809,"International rights organizations and several countries , including the United States , have criticized Beijing for not speeding the pace of political reform .",O O O O O O O O O B-geo I-geo O O O B-geo O O O O O O O O O
2810,China called for continued diplomatic efforts to ease growing international tensions .,B-geo O O O O O O O O O O O
2811,"Authorities say the homemade bomb was in a bag on a bicycle , and exploded as vendors were preparing their stalls for the day .",O O O O O O O O O O O O O O O O O O O O O O O O O
2812,"Colom and Perez were the top two finishers in the first-round presidential election , in September .",B-per O B-per O O O O O O O O O O O O B-tim O
2813,"The high court announced Tuesday it must first review an appeal from former Prime Minister Viktor Yanukovych , who officials say lost the race to opposition leader Viktor Yushchenko .",O O O O B-tim O O O O O O O O B-per O B-per I-per O O O O O O O O O O B-per I-per O
2814,The blasts came shortly after Iraqi authorities adjourned the trial of ousted dictator Saddam Hussein until at least Wednesday .,O O O O O B-gpe O O O O O O O B-per I-per O O O B-tim O
2815,"Such a mistake occurred in Peru in 2001 , and an American missionary and her child were killed .",O O O O O B-geo O B-tim O O O B-gpe O O O O O O O
2816,"At the White House Friday , Mr. Bush said Iran must not be allowed to possess a nuclear weapon .",O O B-org I-org B-tim O B-per I-per O B-geo O O O O O O O O O O
